Temperatura,pH,Aw,Bw,T2,pH2,Aw2,Bw2,TxpH,TxAw,pHxAw,TxBw,pHxBw,Crec,Pest,Temperatura,pH,Aw
16,4.5,0.906,0.306594194335118,256,20.25,0.820836,0.094,72,14.496,4.077,4.90550710936189,1.37967387450803,0,0.00075,16,4.5,0.906
16,4.5,0.906,0.306594194335118,256,20.25,0.820836,0.094,72,14.496,4.077,4.90550710936189,1.37967387450803,0,0.00075,16,4.5,0.906
16,4.5,0.906,0.306594194335118,256,20.25,0.820836,0.094,72,14.496,4.077,4.90550710936189,1.37967387450803,0,0.00075,16,4.5,0.906
16,4.5,0.906,0.306594194335118,256,20.25,0.820836,0.094,72,14.496,4.077,4.90550710936189,1.37967387450803,0,0.00075,16,4.5,0.906
16,4.5,0.906,0.306594194335118,256,20.25,0.820836,0.094,72,14.496,4.077,4.90550710936189,1.37967387450803,0,0.00075,16,4.5,0.906
16,4.5,0.906,0.306594194335118,256,20.25,0.820836,0.094,72,14.496,4.077,4.90550710936189,1.37967387450803,0,0.00075,16,4.5,0.906
16,4.5,0.906,0.306594194335118,256,20.25,0.820836,0.094,72,14.496,4.077,4.90550710936189,1.37967387450803,0,0.00075,16,4.5,0.906
16,4.5,0.906,0.306594194335118,256,20.25,0.820836,0.094,72,14.496,4.077,4.90550710936189,1.37967387450803,0,0.00075,16,4.5,0.906
16,4.5,0.906,0.306594194335118,256,20.25,0.820836,0.094,72,14.496,4.077,4.90550710936189,1.37967387450803,0,0.00075,16,4.5,0.906
16,7,0.897,0.320936130717624,256,49,0.804609,0.103,112,14.352,6.279,5.13497809148199,2.24655291502337,1,0.92168,16,7,0.897
16,7,0.897,0.320936130717624,256,49,0.804609,0.103,112,14.352,6.279,5.13497809148199,2.24655291502337,1,0.92168,16,7,0.897
16,7,0.897,0.320936130717624,256,49,0.804609,0.103,112,14.352,6.279,5.13497809148199,2.24655291502337,1,0.92168,16,7,0.897
16,7,0.897,0.320936130717624,256,49,0.804609,0.103,112,14.352,6.279,5.13497809148199,2.24655291502337,1,0.92168,16,7,0.897
16,7,0.897,0.320936130717624,256,49,0.804609,0.103,112,14.352,6.279,5.13497809148199,2.24655291502337,1,0.92168,16,7,0.897
16,7,0.897,0.320936130717624,256,49,0.804609,0.103,112,14.352,6.279,5.13497809148199,2.24655291502337,1,0.92168,16,7,0.897
16,7,0.897,0.320936130717624,256,49,0.804609,0.103,112,14.352,6.279,5.13497809148199,2.24655291502337,1,0.92168,16,7,0.897
16,7,0.897,0.320936130717624,256,49,0.804609,0.103,112,14.352,6.279,5.13497809148199,2.24655291502337,1,0.92168,16,7,0.897
16,7,0.897,0.320936130717624,256,49,0.804609,0.103,112,14.352,6.279,5.13497809148199,2.24655291502337,1,0.92168,16,7,0.897
16,7,0.897,0.320936130717624,256,49,0.804609,0.103,112,14.352,6.279,5.13497809148199,2.24655291502337,1,0.92168,16,7,0.897
16,7,0.897,0.320936130717624,256,49,0.804609,0.103,112,14.352,6.279,5.13497809148199,2.24655291502337,1,0.92168,16,7,0.897
16,7,0.897,0.320936130717624,256,49,0.804609,0.103,112,14.352,6.279,5.13497809148199,2.24655291502337,1,0.92168,16,7,0.897
16,7,0.897,0.320936130717624,256,49,0.804609,0.103,112,14.352,6.279,5.13497809148199,2.24655291502337,1,0.92168,16,7,0.897
16,7,0.897,0.320936130717624,256,49,0.804609,0.103,112,14.352,6.279,5.13497809148199,2.24655291502337,1,0.92168,16,7,0.897
16,7,0.897,0.320936130717624,256,49,0.804609,0.103,112,14.352,6.279,5.13497809148199,2.24655291502337,1,0.92168,16,7,0.897
16,7,0.897,0.320936130717624,256,49,0.804609,0.103,112,14.352,6.279,5.13497809148199,2.24655291502337,1,0.92168,16,7,0.897
16,7,0.897,0.320936130717624,256,49,0.804609,0.103,112,14.352,6.279,5.13497809148199,2.24655291502337,1,0.92168,16,7,0.897
16,7,0.897,0.320936130717624,256,49,0.804609,0.103,112,14.352,6.279,5.13497809148199,2.24655291502337,1,0.92168,16,7,0.897
16,7,0.897,0.320936130717624,256,49,0.804609,0.103,112,14.352,6.279,5.13497809148199,2.24655291502337,1,0.92168,16,7,0.897
16,7,0.897,0.320936130717624,256,49,0.804609,0.103,112,14.352,6.279,5.13497809148199,2.24655291502337,1,0.92168,16,7,0.897
16,7,0.897,0.320936130717624,256,49,0.804609,0.103,112,14.352,6.279,5.13497809148199,2.24655291502337,1,0.92168,16,7,0.897
16,7,0.897,0.320936130717624,256,49,0.804609,0.103,112,14.352,6.279,5.13497809148199,2.24655291502337,1,0.92168,16,7,0.897
16,7,0.897,0.320936130717624,256,49,0.804609,0.103,112,14.352,6.279,5.13497809148199,2.24655291502337,1,0.92168,16,7,0.897
16,7,0.897,0.320936130717624,256,49,0.804609,0.103,112,14.352,6.279,5.13497809148199,2.24655291502337,1,0.92168,16,7,0.897
16,7,0.897,0.320936130717624,256,49,0.804609,0.103,112,14.352,6.279,5.13497809148199,2.24655291502337,1,0.92168,16,7,0.897
16,7,0.897,0.320936130717624,256,49,0.804609,0.103,112,14.352,6.279,5.13497809148199,2.24655291502337,1,0.92168,16,7,0.897
16,7,0.897,0.320936130717624,256,49,0.804609,0.103,112,14.352,6.279,5.13497809148199,2.24655291502337,1,0.92168,16,7,0.897
16,7,0.897,0.320936130717624,256,49,0.804609,0.103,112,14.352,6.279,5.13497809148199,2.24655291502337,1,0.92168,16,7,0.897
16,7,0.897,0.320936130717624,256,49,0.804609,0.103,112,14.352,6.279,5.13497809148199,2.24655291502337,1,0.92168,16,7,0.897
16,7,0.897,0.320936130717624,256,49,0.804609,0.103,112,14.352,6.279,5.13497809148199,2.24655291502337,1,0.92168,16,7,0.897
16,6,0.897,0.320936130717624,256,36,0.804609,0.103,96,14.352,5.382,5.13497809148199,1.92561678430575,1,0.73009,16,6,0.897
16,6,0.897,0.320936130717624,256,36,0.804609,0.103,96,14.352,5.382,5.13497809148199,1.92561678430575,1,0.73009,16,6,0.897
16,6,0.897,0.320936130717624,256,36,0.804609,0.103,96,14.352,5.382,5.13497809148199,1.92561678430575,1,0.73009,16,6,0.897
16,6,0.897,0.320936130717624,256,36,0.804609,0.103,96,14.352,5.382,5.13497809148199,1.92561678430575,1,0.73009,16,6,0.897
16,6,0.897,0.320936130717624,256,36,0.804609,0.103,96,14.352,5.382,5.13497809148199,1.92561678430575,1,0.73009,16,6,0.897
16,6,0.897,0.320936130717624,256,36,0.804609,0.103,96,14.352,5.382,5.13497809148199,1.92561678430575,1,0.73009,16,6,0.897
16,6,0.897,0.320936130717624,256,36,0.804609,0.103,96,14.352,5.382,5.13497809148199,1.92561678430575,1,0.73009,16,6,0.897
16,6,0.897,0.320936130717624,256,36,0.804609,0.103,96,14.352,5.382,5.13497809148199,1.92561678430575,1,0.73009,16,6,0.897
16,6,0.897,0.320936130717624,256,36,0.804609,0.103,96,14.352,5.382,5.13497809148199,1.92561678430575,1,0.73009,16,6,0.897
16,6,0.897,0.320936130717624,256,36,0.804609,0.103,96,14.352,5.382,5.13497809148199,1.92561678430575,1,0.73009,16,6,0.897
16,6,0.897,0.320936130717624,256,36,0.804609,0.103,96,14.352,5.382,5.13497809148199,1.92561678430575,1,0.73009,16,6,0.897
16,6,0.897,0.320936130717624,256,36,0.804609,0.103,96,14.352,5.382,5.13497809148199,1.92561678430575,1,0.73009,16,6,0.897
16,6,0.897,0.320936130717624,256,36,0.804609,0.103,96,14.352,5.382,5.13497809148199,1.92561678430575,1,0.73009,16,6,0.897
16,6,0.897,0.320936130717624,256,36,0.804609,0.103,96,14.352,5.382,5.13497809148199,1.92561678430575,0,0.73009,16,6,0.897
16,6,0.897,0.320936130717624,256,36,0.804609,0.103,96,14.352,5.382,5.13497809148199,1.92561678430575,0,0.73009,16,6,0.897
16,6,0.897,0.320936130717624,256,36,0.804609,0.103,96,14.352,5.382,5.13497809148199,1.92561678430575,0,0.73009,16,6,0.897
16,6,0.897,0.320936130717624,256,36,0.804609,0.103,96,14.352,5.382,5.13497809148199,1.92561678430575,0,0.73009,16,6,0.897
16,6,0.897,0.320936130717624,256,36,0.804609,0.103,96,14.352,5.382,5.13497809148199,1.92561678430575,0,0.73009,16,6,0.897
16,6,0.897,0.320936130717624,256,36,0.804609,0.103,96,14.352,5.382,5.13497809148199,1.92561678430575,0,0.73009,16,6,0.897
16,6,0.897,0.320936130717624,256,36,0.804609,0.103,96,14.352,5.382,5.13497809148199,1.92561678430575,0,0.73009,16,6,0.897
16,6,0.897,0.320936130717624,256,36,0.804609,0.103,96,14.352,5.382,5.13497809148199,1.92561678430575,0,0.73009,16,6,0.897
16,6,0.897,0.320936130717624,256,36,0.804609,0.103,96,14.352,5.382,5.13497809148199,1.92561678430575,0,0.73009,16,6,0.897
16,6,0.897,0.320936130717624,256,36,0.804609,0.103,96,14.352,5.382,5.13497809148199,1.92561678430575,0,0.73009,16,6,0.897
16,6,0.897,0.320936130717624,256,36,0.804609,0.103,96,14.352,5.382,5.13497809148199,1.92561678430575,0,0.73009,16,6,0.897
16,6,0.897,0.320936130717624,256,36,0.804609,0.103,96,14.352,5.382,5.13497809148199,1.92561678430575,0,0.73009,16,6,0.897
16,6,0.897,0.320936130717624,256,36,0.804609,0.103,96,14.352,5.382,5.13497809148199,1.92561678430575,0,0.73009,16,6,0.897
16,6,0.897,0.320936130717624,256,36,0.804609,0.103,96,14.352,5.382,5.13497809148199,1.92561678430575,0,0.73009,16,6,0.897
16,6,0.897,0.320936130717624,256,36,0.804609,0.103,96,14.352,5.382,5.13497809148199,1.92561678430575,0,0.73009,16,6,0.897
16,6,0.897,0.320936130717624,256,36,0.804609,0.103,96,14.352,5.382,5.13497809148199,1.92561678430575,0,0.73009,16,6,0.897
16,6,0.897,0.320936130717624,256,36,0.804609,0.103,96,14.352,5.382,5.13497809148199,1.92561678430575,0,0.73009,16,6,0.897
16,5,0.897,0.320936130717624,256,25,0.804609,0.103,80,14.352,4.485,5.13497809148199,1.60468065358812,0,0.00685,16,5,0.897
16,5,0.897,0.320936130717624,256,25,0.804609,0.103,80,14.352,4.485,5.13497809148199,1.60468065358812,0,0.00685,16,5,0.897
16,5,0.897,0.320936130717624,256,25,0.804609,0.103,80,14.352,4.485,5.13497809148199,1.60468065358812,0,0.00685,16,5,0.897
16,5,0.897,0.320936130717624,256,25,0.804609,0.103,80,14.352,4.485,5.13497809148199,1.60468065358812,0,0.00685,16,5,0.897
16,5,0.897,0.320936130717624,256,25,0.804609,0.103,80,14.352,4.485,5.13497809148199,1.60468065358812,0,0.00685,16,5,0.897
16,5,0.897,0.320936130717624,256,25,0.804609,0.103,80,14.352,4.485,5.13497809148199,1.60468065358812,0,0.00685,16,5,0.897
16,5,0.897,0.320936130717624,256,25,0.804609,0.103,80,14.352,4.485,5.13497809148199,1.60468065358812,0,0.00685,16,5,0.897
16,5,0.897,0.320936130717624,256,25,0.804609,0.103,80,14.352,4.485,5.13497809148199,1.60468065358812,0,0.00685,16,5,0.897
16,5,0.897,0.320936130717624,256,25,0.804609,0.103,80,14.352,4.485,5.13497809148199,1.60468065358812,0,0.00685,16,5,0.897
16,5,0.897,0.320936130717624,256,25,0.804609,0.103,80,14.352,4.485,5.13497809148199,1.60468065358812,0,0.00685,16,5,0.897
16,5,0.897,0.320936130717624,256,25,0.804609,0.103,80,14.352,4.485,5.13497809148199,1.60468065358812,0,0.00685,16,5,0.897
16,5,0.897,0.320936130717624,256,25,0.804609,0.103,80,14.352,4.485,5.13497809148199,1.60468065358812,0,0.00685,16,5,0.897
16,5,0.897,0.320936130717624,256,25,0.804609,0.103,80,14.352,4.485,5.13497809148199,1.60468065358812,0,0.00685,16,5,0.897
16,5,0.897,0.320936130717624,256,25,0.804609,0.103,80,14.352,4.485,5.13497809148199,1.60468065358812,0,0.00685,16,5,0.897
16,5,0.897,0.320936130717624,256,25,0.804609,0.103,80,14.352,4.485,5.13497809148199,1.60468065358812,0,0.00685,16,5,0.897
16,5,0.897,0.320936130717624,256,25,0.804609,0.103,80,14.352,4.485,5.13497809148199,1.60468065358812,0,0.00685,16,5,0.897
16,5,0.897,0.320936130717624,256,25,0.804609,0.103,80,14.352,4.485,5.13497809148199,1.60468065358812,0,0.00685,16,5,0.897
16,5,0.897,0.320936130717624,256,25,0.804609,0.103,80,14.352,4.485,5.13497809148199,1.60468065358812,0,0.00685,16,5,0.897
16,5,0.897,0.320936130717624,256,25,0.804609,0.103,80,14.352,4.485,5.13497809148199,1.60468065358812,0,0.00685,16,5,0.897
16,5,0.897,0.320936130717624,256,25,0.804609,0.103,80,14.352,4.485,5.13497809148199,1.60468065358812,0,0.00685,16,5,0.897
16,5,0.897,0.320936130717624,256,25,0.804609,0.103,80,14.352,4.485,5.13497809148199,1.60468065358812,0,0.00685,16,5,0.897
16,5,0.897,0.320936130717624,256,25,0.804609,0.103,80,14.352,4.485,5.13497809148199,1.60468065358812,0,0.00685,16,5,0.897
16,5,0.897,0.320936130717624,256,25,0.804609,0.103,80,14.352,4.485,5.13497809148199,1.60468065358812,0,0.00685,16,5,0.897
16,5,0.897,0.320936130717624,256,25,0.804609,0.103,80,14.352,4.485,5.13497809148199,1.60468065358812,0,0.00685,16,5,0.897
16,5,0.897,0.320936130717624,256,25,0.804609,0.103,80,14.352,4.485,5.13497809148199,1.60468065358812,0,0.00685,16,5,0.897
16,5,0.897,0.320936130717624,256,25,0.804609,0.103,80,14.352,4.485,5.13497809148199,1.60468065358812,0,0.00685,16,5,0.897
16,5,0.897,0.320936130717624,256,25,0.804609,0.103,80,14.352,4.485,5.13497809148199,1.60468065358812,0,0.00685,16,5,0.897
16,5,0.897,0.320936130717624,256,25,0.804609,0.103,80,14.352,4.485,5.13497809148199,1.60468065358812,0,0.00685,16,5,0.897
16,5,0.897,0.320936130717624,256,25,0.804609,0.103,80,14.352,4.485,5.13497809148199,1.60468065358812,0,0.00685,16,5,0.897
16,5,0.897,0.320936130717624,256,25,0.804609,0.103,80,14.352,4.485,5.13497809148199,1.60468065358812,0,0.00685,16,5,0.897
16,7.5,0.887,0.336154726279432,256,56.25,0.786769,0.113,120,14.192,6.6525,5.37847562047092,2.52116044709574,0,0.4242,16,7.5,0.887
16,7.5,0.887,0.336154726279432,256,56.25,0.786769,0.113,120,14.192,6.6525,5.37847562047092,2.52116044709574,0,0.4242,16,7.5,0.887
16,7.5,0.887,0.336154726279432,256,56.25,0.786769,0.113,120,14.192,6.6525,5.37847562047092,2.52116044709574,0,0.4242,16,7.5,0.887
16,7.5,0.887,0.336154726279432,256,56.25,0.786769,0.113,120,14.192,6.6525,5.37847562047092,2.52116044709574,0,0.4242,16,7.5,0.887
16,7.5,0.887,0.336154726279432,256,56.25,0.786769,0.113,120,14.192,6.6525,5.37847562047092,2.52116044709574,0,0.4242,16,7.5,0.887
16,7.5,0.887,0.336154726279432,256,56.25,0.786769,0.113,120,14.192,6.6525,5.37847562047092,2.52116044709574,0,0.4242,16,7.5,0.887
16,7.5,0.887,0.336154726279432,256,56.25,0.786769,0.113,120,14.192,6.6525,5.37847562047092,2.52116044709574,0,0.4242,16,7.5,0.887
16,7.5,0.887,0.336154726279432,256,56.25,0.786769,0.113,120,14.192,6.6525,5.37847562047092,2.52116044709574,0,0.4242,16,7.5,0.887
16,7.5,0.887,0.336154726279432,256,56.25,0.786769,0.113,120,14.192,6.6525,5.37847562047092,2.52116044709574,0,0.4242,16,7.5,0.887
16,7.5,0.887,0.336154726279432,256,56.25,0.786769,0.113,120,14.192,6.6525,5.37847562047092,2.52116044709574,0,0.4242,16,7.5,0.887
16,7.5,0.887,0.336154726279432,256,56.25,0.786769,0.113,120,14.192,6.6525,5.37847562047092,2.52116044709574,0,0.4242,16,7.5,0.887
16,7.5,0.887,0.336154726279432,256,56.25,0.786769,0.113,120,14.192,6.6525,5.37847562047092,2.52116044709574,0,0.4242,16,7.5,0.887
16,7.5,0.887,0.336154726279432,256,56.25,0.786769,0.113,120,14.192,6.6525,5.37847562047092,2.52116044709574,0,0.4242,16,7.5,0.887
16,7.5,0.887,0.336154726279432,256,56.25,0.786769,0.113,120,14.192,6.6525,5.37847562047092,2.52116044709574,0,0.4242,16,7.5,0.887
16,7.5,0.887,0.336154726279432,256,56.25,0.786769,0.113,120,14.192,6.6525,5.37847562047092,2.52116044709574,0,0.4242,16,7.5,0.887
16,7.5,0.887,0.336154726279432,256,56.25,0.786769,0.113,120,14.192,6.6525,5.37847562047092,2.52116044709574,0,0.4242,16,7.5,0.887
16,7.5,0.887,0.336154726279432,256,56.25,0.786769,0.113,120,14.192,6.6525,5.37847562047092,2.52116044709574,0,0.4242,16,7.5,0.887
16,7.5,0.887,0.336154726279432,256,56.25,0.786769,0.113,120,14.192,6.6525,5.37847562047092,2.52116044709574,0,0.4242,16,7.5,0.887
16,7.5,0.887,0.336154726279432,256,56.25,0.786769,0.113,120,14.192,6.6525,5.37847562047092,2.52116044709574,0,0.4242,16,7.5,0.887
16,7.5,0.887,0.336154726279432,256,56.25,0.786769,0.113,120,14.192,6.6525,5.37847562047092,2.52116044709574,0,0.4242,16,7.5,0.887
16,7.5,0.887,0.336154726279432,256,56.25,0.786769,0.113,120,14.192,6.6525,5.37847562047092,2.52116044709574,0,0.4242,16,7.5,0.887
16,7.5,0.887,0.336154726279432,256,56.25,0.786769,0.113,120,14.192,6.6525,5.37847562047092,2.52116044709574,0,0.4242,16,7.5,0.887
16,7.5,0.887,0.336154726279432,256,56.25,0.786769,0.113,120,14.192,6.6525,5.37847562047092,2.52116044709574,0,0.4242,16,7.5,0.887
16,7.5,0.887,0.336154726279432,256,56.25,0.786769,0.113,120,14.192,6.6525,5.37847562047092,2.52116044709574,0,0.4242,16,7.5,0.887
16,7.5,0.887,0.336154726279432,256,56.25,0.786769,0.113,120,14.192,6.6525,5.37847562047092,2.52116044709574,0,0.4242,16,7.5,0.887
16,7.5,0.887,0.336154726279432,256,56.25,0.786769,0.113,120,14.192,6.6525,5.37847562047092,2.52116044709574,0,0.4242,16,7.5,0.887
16,7.5,0.887,0.336154726279432,256,56.25,0.786769,0.113,120,14.192,6.6525,5.37847562047092,2.52116044709574,0,0.4242,16,7.5,0.887
16,7.5,0.887,0.336154726279432,256,56.25,0.786769,0.113,120,14.192,6.6525,5.37847562047092,2.52116044709574,0,0.4242,16,7.5,0.887
16,7.5,0.887,0.336154726279432,256,56.25,0.786769,0.113,120,14.192,6.6525,5.37847562047092,2.52116044709574,0,0.4242,16,7.5,0.887
16,7.5,0.887,0.336154726279432,256,56.25,0.786769,0.113,120,14.192,6.6525,5.37847562047092,2.52116044709574,0,0.4242,16,7.5,0.887
16,6.5,0.887,0.336154726279432,256,42.25,0.786769,0.113,104,14.192,5.7655,5.37847562047092,2.18500572081631,1,0.56851,16,6.5,0.887
16,6.5,0.887,0.336154726279432,256,42.25,0.786769,0.113,104,14.192,5.7655,5.37847562047092,2.18500572081631,1,0.56851,16,6.5,0.887
16,6.5,0.887,0.336154726279432,256,42.25,0.786769,0.113,104,14.192,5.7655,5.37847562047092,2.18500572081631,1,0.56851,16,6.5,0.887
16,6.5,0.887,0.336154726279432,256,42.25,0.786769,0.113,104,14.192,5.7655,5.37847562047092,2.18500572081631,1,0.56851,16,6.5,0.887
16,6.5,0.887,0.336154726279432,256,42.25,0.786769,0.113,104,14.192,5.7655,5.37847562047092,2.18500572081631,1,0.56851,16,6.5,0.887
16,6.5,0.887,0.336154726279432,256,42.25,0.786769,0.113,104,14.192,5.7655,5.37847562047092,2.18500572081631,1,0.56851,16,6.5,0.887
16,6.5,0.887,0.336154726279432,256,42.25,0.786769,0.113,104,14.192,5.7655,5.37847562047092,2.18500572081631,1,0.56851,16,6.5,0.887
16,6.5,0.887,0.336154726279432,256,42.25,0.786769,0.113,104,14.192,5.7655,5.37847562047092,2.18500572081631,1,0.56851,16,6.5,0.887
16,6.5,0.887,0.336154726279432,256,42.25,0.786769,0.113,104,14.192,5.7655,5.37847562047092,2.18500572081631,1,0.56851,16,6.5,0.887
16,6.5,0.887,0.336154726279432,256,42.25,0.786769,0.113,104,14.192,5.7655,5.37847562047092,2.18500572081631,1,0.56851,16,6.5,0.887
16,6.5,0.887,0.336154726279432,256,42.25,0.786769,0.113,104,14.192,5.7655,5.37847562047092,2.18500572081631,1,0.56851,16,6.5,0.887
16,6.5,0.887,0.336154726279432,256,42.25,0.786769,0.113,104,14.192,5.7655,5.37847562047092,2.18500572081631,1,0.56851,16,6.5,0.887
16,6.5,0.887,0.336154726279432,256,42.25,0.786769,0.113,104,14.192,5.7655,5.37847562047092,2.18500572081631,1,0.56851,16,6.5,0.887
16,6.5,0.887,0.336154726279432,256,42.25,0.786769,0.113,104,14.192,5.7655,5.37847562047092,2.18500572081631,1,0.56851,16,6.5,0.887
16,6.5,0.887,0.336154726279432,256,42.25,0.786769,0.113,104,14.192,5.7655,5.37847562047092,2.18500572081631,1,0.56851,16,6.5,0.887
16,6.5,0.887,0.336154726279432,256,42.25,0.786769,0.113,104,14.192,5.7655,5.37847562047092,2.18500572081631,1,0.56851,16,6.5,0.887
16,6.5,0.887,0.336154726279432,256,42.25,0.786769,0.113,104,14.192,5.7655,5.37847562047092,2.18500572081631,1,0.56851,16,6.5,0.887
16,6.5,0.887,0.336154726279432,256,42.25,0.786769,0.113,104,14.192,5.7655,5.37847562047092,2.18500572081631,0,0.56851,16,6.5,0.887
16,6.5,0.887,0.336154726279432,256,42.25,0.786769,0.113,104,14.192,5.7655,5.37847562047092,2.18500572081631,0,0.56851,16,6.5,0.887
16,6.5,0.887,0.336154726279432,256,42.25,0.786769,0.113,104,14.192,5.7655,5.37847562047092,2.18500572081631,0,0.56851,16,6.5,0.887
16,6.5,0.887,0.336154726279432,256,42.25,0.786769,0.113,104,14.192,5.7655,5.37847562047092,2.18500572081631,0,0.56851,16,6.5,0.887
16,6.5,0.887,0.336154726279432,256,42.25,0.786769,0.113,104,14.192,5.7655,5.37847562047092,2.18500572081631,0,0.56851,16,6.5,0.887
16,6.5,0.887,0.336154726279432,256,42.25,0.786769,0.113,104,14.192,5.7655,5.37847562047092,2.18500572081631,0,0.56851,16,6.5,0.887
16,6.5,0.887,0.336154726279432,256,42.25,0.786769,0.113,104,14.192,5.7655,5.37847562047092,2.18500572081631,0,0.56851,16,6.5,0.887
16,6.5,0.887,0.336154726279432,256,42.25,0.786769,0.113,104,14.192,5.7655,5.37847562047092,2.18500572081631,0,0.56851,16,6.5,0.887
16,6.5,0.887,0.336154726279432,256,42.25,0.786769,0.113,104,14.192,5.7655,5.37847562047092,2.18500572081631,0,0.56851,16,6.5,0.887
16,6.5,0.887,0.336154726279432,256,42.25,0.786769,0.113,104,14.192,5.7655,5.37847562047092,2.18500572081631,0,0.56851,16,6.5,0.887
16,6.5,0.887,0.336154726279432,256,42.25,0.786769,0.113,104,14.192,5.7655,5.37847562047092,2.18500572081631,0,0.56851,16,6.5,0.887
16,6.5,0.887,0.336154726279432,256,42.25,0.786769,0.113,104,14.192,5.7655,5.37847562047092,2.18500572081631,0,0.56851,16,6.5,0.887
16,6.5,0.887,0.336154726279432,256,42.25,0.786769,0.113,104,14.192,5.7655,5.37847562047092,2.18500572081631,0,0.56851,16,6.5,0.887
16,5.5,0.887,0.336154726279432,256,30.25,0.786769,0.113,88,14.192,4.8785,5.37847562047092,1.84885099453688,0,0.02547,16,5.5,0.887
16,5.5,0.887,0.336154726279432,256,30.25,0.786769,0.113,88,14.192,4.8785,5.37847562047092,1.84885099453688,0,0.02547,16,5.5,0.887
16,5.5,0.887,0.336154726279432,256,30.25,0.786769,0.113,88,14.192,4.8785,5.37847562047092,1.84885099453688,0,0.02547,16,5.5,0.887
16,5.5,0.887,0.336154726279432,256,30.25,0.786769,0.113,88,14.192,4.8785,5.37847562047092,1.84885099453688,0,0.02547,16,5.5,0.887
16,5.5,0.887,0.336154726279432,256,30.25,0.786769,0.113,88,14.192,4.8785,5.37847562047092,1.84885099453688,0,0.02547,16,5.5,0.887
16,5.5,0.887,0.336154726279432,256,30.25,0.786769,0.113,88,14.192,4.8785,5.37847562047092,1.84885099453688,0,0.02547,16,5.5,0.887
16,5.5,0.887,0.336154726279432,256,30.25,0.786769,0.113,88,14.192,4.8785,5.37847562047092,1.84885099453688,0,0.02547,16,5.5,0.887
16,5.5,0.887,0.336154726279432,256,30.25,0.786769,0.113,88,14.192,4.8785,5.37847562047092,1.84885099453688,0,0.02547,16,5.5,0.887
16,5.5,0.887,0.336154726279432,256,30.25,0.786769,0.113,88,14.192,4.8785,5.37847562047092,1.84885099453688,0,0.02547,16,5.5,0.887
16,5.5,0.887,0.336154726279432,256,30.25,0.786769,0.113,88,14.192,4.8785,5.37847562047092,1.84885099453688,0,0.02547,16,5.5,0.887
16,5.5,0.887,0.336154726279432,256,30.25,0.786769,0.113,88,14.192,4.8785,5.37847562047092,1.84885099453688,0,0.02547,16,5.5,0.887
16,5.5,0.887,0.336154726279432,256,30.25,0.786769,0.113,88,14.192,4.8785,5.37847562047092,1.84885099453688,0,0.02547,16,5.5,0.887
16,5.5,0.887,0.336154726279432,256,30.25,0.786769,0.113,88,14.192,4.8785,5.37847562047092,1.84885099453688,0,0.02547,16,5.5,0.887
16,5.5,0.887,0.336154726279432,256,30.25,0.786769,0.113,88,14.192,4.8785,5.37847562047092,1.84885099453688,0,0.02547,16,5.5,0.887
16,5.5,0.887,0.336154726279432,256,30.25,0.786769,0.113,88,14.192,4.8785,5.37847562047092,1.84885099453688,0,0.02547,16,5.5,0.887
16,5.5,0.887,0.336154726279432,256,30.25,0.786769,0.113,88,14.192,4.8785,5.37847562047092,1.84885099453688,0,0.02547,16,5.5,0.887
16,5.5,0.887,0.336154726279432,256,30.25,0.786769,0.113,88,14.192,4.8785,5.37847562047092,1.84885099453688,0,0.02547,16,5.5,0.887
16,5.5,0.887,0.336154726279432,256,30.25,0.786769,0.113,88,14.192,4.8785,5.37847562047092,1.84885099453688,0,0.02547,16,5.5,0.887
16,5.5,0.887,0.336154726279432,256,30.25,0.786769,0.113,88,14.192,4.8785,5.37847562047092,1.84885099453688,0,0.02547,16,5.5,0.887
16,5.5,0.887,0.336154726279432,256,30.25,0.786769,0.113,88,14.192,4.8785,5.37847562047092,1.84885099453688,0,0.02547,16,5.5,0.887
16,5.5,0.887,0.336154726279432,256,30.25,0.786769,0.113,88,14.192,4.8785,5.37847562047092,1.84885099453688,0,0.02547,16,5.5,0.887
16,5.5,0.887,0.336154726279432,256,30.25,0.786769,0.113,88,14.192,4.8785,5.37847562047092,1.84885099453688,0,0.02547,16,5.5,0.887
16,5.5,0.887,0.336154726279432,256,30.25,0.786769,0.113,88,14.192,4.8785,5.37847562047092,1.84885099453688,0,0.02547,16,5.5,0.887
16,5.5,0.887,0.336154726279432,256,30.25,0.786769,0.113,88,14.192,4.8785,5.37847562047092,1.84885099453688,0,0.02547,16,5.5,0.887
16,5.5,0.887,0.336154726279432,256,30.25,0.786769,0.113,88,14.192,4.8785,5.37847562047092,1.84885099453688,0,0.02547,16,5.5,0.887
16,5.5,0.887,0.336154726279432,256,30.25,0.786769,0.113,88,14.192,4.8785,5.37847562047092,1.84885099453688,0,0.02547,16,5.5,0.887
16,5.5,0.887,0.336154726279432,256,30.25,0.786769,0.113,88,14.192,4.8785,5.37847562047092,1.84885099453688,0,0.02547,16,5.5,0.887
16,5.5,0.887,0.336154726279432,256,30.25,0.786769,0.113,88,14.192,4.8785,5.37847562047092,1.84885099453688,0,0.02547,16,5.5,0.887
16,5.5,0.887,0.336154726279432,256,30.25,0.786769,0.113,88,14.192,4.8785,5.37847562047092,1.84885099453688,0,0.02547,16,5.5,0.887
16,5.5,0.887,0.336154726279432,256,30.25,0.786769,0.113,88,14.192,4.8785,5.37847562047092,1.84885099453688,0,0.02547,16,5.5,0.887
